age,MonthlyIncome,NumberOfOpenCreditLinesAndLoans,NumberRealEstateLoansOrLines,SeriousDlqin2yrs
0.13294686,-0.3015917,-0.85557026,-0.89949226,1
-0.038548335,-0.20427594,-0.39556417,-0.11446473,1
0.78447354,-0.32483435,0.8941734,0.7243882,0
-1.1184992,-0.7712306,-0.08214325,-0.7837024,1
-0.57415664,-0.38755807,2.3694532,0.092889294,1
-0.24060677,0.7249602,0.068071425,0.17999585,0
-0.5566027,-0.106592484,-0.8742739,-0.49048275,1
-0.75214857,-0.35649672,-0.5654341,-0.14608274,0
-2.140362,-0.57313406,-1.6207956,-0.67108405,1
2.2751834,0.9746934,1.3783644,2.3329782,0
0.51664597,-0.6226122,-1.0435512,-0.5039491,1
0.7483701,-0.51378286,0.23228611,-0.023477478,0
0.07381761,-1.4202201,-0.8195771,-0.86863405,0
0.5915868,0.39549094,1.244832,0.57187045,0
0.66248,1.0355648,3.3320918,-1.1656647,0
-0.70577997,0.30837414,-0.7683554,-0.020382378,1
-0.46653473,-0.767994,-0.556933,-0.6515872,1
-0.63768494,-1.2317543,-1.1801511,-1.1146483,1
-0.30798188,-0.6112506,-0.23810455,-0.07778977,1
1.9195114,-0.8336476,-0.24612048,0.58686596,1
-0.273673,0.94980824,0.36096668,-1.3202534,1
0.4078319,-0.2758268,0.49234924,0.9757081,1
-0.26795274,-0.48094916,-0.68602854,-0.84449536,0
0.039904412,0.34077555,-0.22940847,-0.8497298,0
0.80947495,-0.03445481,-0.23098132,-0.32144976,0
0.27095982,-0.55026484,-0.02294594,0.33935845,0
-0.013772458,0.46455628,0.025959216,0.4669486,0
0.23050866,0.050232746,0.389555,1.3548211,0
-1.1257024,-0.17909813,-1.3016585,-0.5793851,1
2.6278675,-0.24116242,0.3709069,0.96772075,0
-0.64663374,0.267368,-0.14915708,-0.808751,1
-1.0498884,-0.49466643,1.3078558,-0.005330842,1
1.3674257,-0.6370821,-0.18116432,-0.72394603,1
0.7993661,-0.5335288,-0.40339422,0.88930637,0
0.69856113,-0.22275183,-0.6267946,-0.024124589,0
-0.5290026,-0.18234435,0.69579744,1.6409211,0
-0.27362865,0.18370984,-1.1481733,0.27949396,1
1.8827946,0.074833155,-0.62116027,1.8114798,1
-0.27581605,-0.22813964,0.099598914,0.75993437,1
-1.7090135,-0.30277574,-0.4100223,-1.1160148,0
0.27292004,-0.49703366,0.22151573,-0.9296058,1
-1.1957319,-0.4300905,-1.0228024,-0.7340485,1
-0.047485054,0.38903266,2.4982653,-0.88389164,1
0.34176922,0.5588918,-0.2824927,0.3702417,0
-0.66400605,0.5325334,-0.95709,0.25892738,1
0.7953056,-0.017980516,2.5295904,1.0113368,0
-0.13683677,0.52440894,-0.7872357,1.027878,0
-0.20793122,0.056739002,-0.29594326,-0.24247918,1
0.65456104,-0.5829681,0.40616655,-1.1969873,0
0.172756,-0.08507151,-0.9888079,1.2752368,1
0.23678058,1.1426378,0.8369123,1.1927415,0
0.02794648,0.082835704,0.42213804,-0.09575377,1
-0.8238925,-0.5350073,0.29888353,-0.7131646,1
0.31018493,0.055500746,1.7414706,1.0964078,1
1.6071436,-0.11441179,-0.3040247,-0.08214381,0
-1.6567667,-0.53132933,0.36850747,-0.8485766,1
0.95569205,-0.6919963,0.6619504,1.1174808,1
-0.873615,-0.78847843,-0.48992097,-1.1623874,0
-0.6277812,-0.9407182,-0.8944196,-1.2887132,0
1.2575531,-0.69198966,0.43874365,3.3168051,1
1.0147232,-0.36282104,-0.5619252,-0.22321491,1
1.6749644,-0.62102807,1.6580606,0.5496847,0
0.53603804,-0.82100475,1.8194685,-0.011891678,1
-1.1868577,0.0052007437,-0.3861009,-0.96792567,1
-1.4249302,-0.2667762,-0.32685372,-0.4439041,0
0.3531154,0.1881907,0.19950327,1.0257673,0
-0.5376074,3.264227,0.7634263,1.4989451,1
-0.04314655,0.695161,-0.93845224,-0.7832712,0
-0.29155922,0.017226525,0.4789642,-0.09092019,0
-0.15372574,-0.14046197,-0.0027124658,1.0424428,0
-0.41040698,0.017585725,-0.09747477,1.2321855,1
1.3495276,-0.62837636,-0.74055266,-0.9671621,0
0.18137267,-0.48052216,0.37280783,-1.1849377,1
-0.19637343,-0.37965173,-0.46130744,-0.5196788,0
0.46010098,-0.7520847,1.8360971,-1.3195115,1
-0.37192628,-0.059830964,-0.41558486,0.070016816,1
-0.028399676,0.3531256,0.9072955,2.2236772,0
0.18192744,-0.20676768,-1.0693399,0.21087451,1
0.7383601,1.5474463,-0.5727038,0.07434839,1
0.90831214,0.021016262,-0.79536057,-0.78404903,0
-0.4566794,0.31396946,-0.373456,-0.2703257,1
0.3920889,-0.28204545,0.47321472,-0.4538909,1
0.0107941665,-0.031686828,0.08614919,0.6596423,1
-0.5842423,-0.6286311,-0.82502574,-0.6328944,0
-0.31749442,-0.47852057,-1.1862117,-0.8830995,0
0.33376253,0.15006757,0.5866375,0.5092684,0
0.18207867,0.29941016,-1.464225,-1.045526,1
-1.5739822,-0.779053,-1.5862768,-1.0826699,0
0.93874884,-0.49870223,-0.10417482,-0.88110554,1
0.5692478,0.059051454,-1.1104134,-1.1434556,1
-0.3566758,-0.68860894,-0.6417305,-0.8573456,0
-1.363359,1.203592,0.24203782,0.76066613,0
-0.09721339,0.7256496,0.17051056,0.75352377,0
-1.8031769,-0.886243,-0.81792164,-0.8864674,1
-0.2399311,0.6022568,-0.22548136,-0.6800437,0
0.8966727,-0.36449128,1.4183316,0.22847699,0
0.56976014,-0.45341825,-0.121538535,-0.6818708,1
1.3452474,1.3997796,0.1988971,-1.2804348,0
-0.21244566,0.7829144,1.389394,0.692472,1
0.2395193,0.66355014,0.41576427,-0.27754867,0
0.8144774,-0.27874088,1.1183435,0.041062843,1
1.3224347,2.0338063,1.9179277,0.2710922,0
-0.32044634,0.45633402,1.9359092,0.8927363,0
0.92936766,0.3258952,0.04490632,-0.11062284,0
-1.0003759,-0.3179902,-0.879009,0.24757831,1
0.4936963,-0.9043386,-0.75825274,-0.7737138,1
0.110862926,0.12403359,2.7833228,6.0756516,1
0.39899245,-0.29467502,1.3649492,1.2362365,1
-0.3535925,-0.58650815,-0.058990646,-0.7241536,0
0.14282751,-0.15595286,2.2451835,0.42194542,1
-1.1316131,-0.1819624,-0.3710618,-0.2503125,1
-1.6591511,-1.127115,-0.6928265,-0.7005896,1
-1.5025975,-0.8396298,-0.8005253,-0.99361897,0
-0.07221565,0.1941233,-0.30702657,0.01904228,0
-0.49201918,2.733561,0.7676522,-0.48020965,0
0.4137261,0.36819795,-0.7596655,-0.22699602,1
-0.16838503,0.38456124,-0.33060083,-0.85638684,1
0.8764878,-0.6783199,2.958766,0.76736474,0
0.48531651,-0.021948189,-0.45737445,-0.19415097,0
1.7682042,-0.3456519,1.3280658,0.77503914,1
1.2246599,0.4728706,-0.8238579,-0.78591096,0
0.18231013,0.09350503,3.081241,2.3784983,0
0.20621862,-0.1525159,-0.56933594,0.20188509,1
-0.17545411,-0.13679884,0.79056406,0.9587665,1
-1.0222979,-0.9388938,-1.4287869,0.17793839,0
-0.22468461,-0.1732578,0.5734143,-1.1577948,1
-0.53135866,-0.11559652,-0.122832656,0.8864784,1
-1.7901345,0.33838072,-0.56376004,0.1944281,0
1.2269906,0.5988573,-0.014638901,0.2182432,0
-0.84091866,-0.49631763,0.03214122,-0.27822345,0
0.064816535,2.090004,0.99297374,0.77521706,0
0.2504006,1.153326,0.21182415,0.48118544,0
0.23957716,-0.2563769,2.3181894,0.7598103,1
1.223306,-0.6464783,-0.07459974,0.6462749,0
1.632814,-0.4543323,-0.82609904,-0.75876707,1
-1.9415979,-0.81208,-1.5048441,-0.63519317,0
1.6145514,-0.21893209,0.59025407,1.3837775,1
-0.11075552,-0.16914743,-0.016224615,0.18991879,1
0.17713834,0.09770514,0.062145725,-0.011412932,0
1.4798013,0.4328383,0.4772764,0.36178428,0
-1.4647853,-0.54815596,-1.6174253,-1.0277835,1
-1.2747881,-0.35173666,-0.85274684,-0.5718133,0
0.7459811,0.031232819,-0.47575155,0.0024281666,0
-0.5071962,-0.60547465,1.1772745,-0.1591413,1
-0.20322424,0.28265402,1.088009,1.550885,1
0.40188032,1.0041499,2.2887166,-0.021762459,0
0.22538996,-0.99741983,0.030296803,-0.42007968,0
-1.5566607,-0.35332993,0.8640234,-0.787231,1
-0.6335573,0.94424963,-0.78327453,-0.60447025,0
-0.7014615,1.3083189,1.3333197,-0.06443596,0
1.4125382,0.531441,0.47197857,-0.79767364,0
-0.57064515,0.6690056,-0.16663465,-0.854267,0
1.4022235,0.9638822,0.13423207,0.98863965,0
-1.3651761,-0.2795933,-1.0057641,-0.7924067,1
-0.08534081,0.09137866,-0.72966087,-0.05235794,0
-0.8355001,0.23022294,0.39899838,0.8040063,0
-2.237379,-0.968189,-1.4692552,-0.8258873,1
-0.0042785034,-0.5455556,-0.98199797,-0.44748172,0
1.4780273,-0.25299284,-1.1059544,-0.64402103,0
0.8785277,-0.623327,-1.1793709,-0.55938745,1
3.0983236,-0.44507188,-0.9206385,-0.80124223,0
-0.015914442,0.3345942,-0.039928652,0.26483524,1
-1.0980403,-0.19523758,-0.4393565,-0.7496469,0
0.8261368,-0.014524117,-0.12754922,-0.37581614,0
0.69367427,-0.6152751,0.41194963,-0.8434693,0
-0.32096243,-0.16010955,-1.100043,-0.05710893,1
0.9366572,0.020972162,0.053004533,1.0837287,0
0.9355825,0.3310213,1.498324,-0.101296484,0
0.64511275,-0.2215263,-0.056211334,-0.023896553,0
1.0609647,-0.89498776,-1.1221449,-0.85640514,1
0.7796843,-0.20929709,-0.2858392,0.5771409,0
-1.5728161,-0.76494217,-0.8077115,-0.63928175,0
-1.3269602,3.4489942,0.7223182,-0.033451393,1
-0.30720565,0.53854674,0.69014925,1.3021529,1
0.6510933,-0.45302933,-1.2074033,-0.84469754,0
0.8524075,1.0006434,0.66274464,0.21527119,0
1.9820554,-0.3157997,2.1574225,-0.66979426,1
0.19424093,-0.31335795,-0.313201,0.27816132,1
-0.59673154,0.10683224,-0.41565347,0.041189317,1
-2.0233297,-0.85894156,-1.3695463,-0.47251853,0
-1.8710461,-0.9578279,-0.81471443,-1.0864525,0
-0.8534249,0.7165666,-1.1962435,-0.77401745,1
-0.58565176,0.95901287,0.6630769,1.0243793,1
-1.0304817,0.12730166,-0.25513583,-0.18679275,0
1.3275255,-0.43489605,1.2471093,0.68995243,1
0.62589705,0.7317877,-0.027788788,-0.86872447,1
-0.0065654144,0.44059908,0.3813038,0.71575975,0
0.6456312,-0.47327003,0.7106656,0.562526,0
0.6515838,-0.21019828,2.300628,0.107384086,0
0.38022724,0.22087519,-0.12488939,-0.20578286,0
-1.5280936,-0.3647166,-0.38072553,-0.9546894,1
-1.5180186,-0.79852617,-1.6392976,-1.0751343,1
2.7644691,0.32587323,0.045196183,-0.080422044,0
-0.19843262,-0.7015091,-1.67768,-0.5670864,0
0.6770975,-0.5063362,-0.08612122,-0.9171814,0
0.6852263,0.15633649,-0.06129594,-0.0845086,0
-0.7123374,0.15892482,0.27678305,0.0964835,0
0.01572907,-0.75075924,0.957113,-0.62102056,1
0.5431056,0.61350083,1.2389897,2.052924,0
0.035911705,-0.46869197,-1.1590761,-0.8394578,0
-1.8111768,-1.0147789,-1.2252687,-0.56079364,1
0.039270088,0.45493084,-0.42360774,0.602259,0
-0.09064064,-0.35113528,-0.50967914,-0.04618816,1
0.16599694,-0.32355708,0.3634444,0.13888644,1
-0.97690105,-0.11292176,-0.61143947,-0.5719719,1
-0.57290363,-0.42612404,-0.13417733,-1.0786529,1
-0.13355693,-0.14997636,-0.9002569,-0.93826944,1
-1.6482463,-0.8022488,-1.5644921,-0.56029695,1
-0.14970371,0.16269673,0.8845558,-0.05436769,0
0.59181255,0.11378996,2.1656027,0.8901774,1
-0.14364381,2.700528,0.78646815,0.031646166,1
-1.1637226,-0.051339358,-0.16502076,1.0003699,0
-0.016807951,-0.39777872,0.109276295,-0.8259326,0
-0.075543635,0.5791881,-0.2681245,0.8813535,0
-0.9525292,-0.959288,-1.347255,-0.8144206,0
-0.06695658,0.53281564,2.05617,0.31371507,1
-1.9902971,-0.8573195,-1.5481819,-0.7729648,0
0.15748145,0.7564971,0.6583719,0.78808767,0
-0.27323863,0.117242366,0.6283025,1.7707527,1
1.2821484,-0.24417248,0.5867536,-0.64488596,1
-0.27444535,1.1146717,0.6212327,0.8188045,0
-0.5408705,-0.25626847,-0.7270457,-0.9342649,1
-0.16866337,-0.7345152,-0.77658355,-0.49641705,0
-0.036412776,0.349461,-0.9279639,1.2808279,1
1.3789798,-0.5235616,-0.6155844,-1.0238436,0
-0.23042089,0.748008,-0.5946735,0.014123499,0
-1.6728299,-0.3425469,-1.4040508,-0.99996555,1
1.4754947,-0.4227878,0.32829005,-0.24427208,1
1.5636319,-0.1889635,2.342942,0.8804714,0
-0.82648957,-0.24341977,-0.16025645,-1.0357796,1
-1.4543897,-0.96554047,-1.4132713,-0.6709592,1
-0.10093941,-0.27696985,1.0164956,0.6051616,1
-0.050374627,-1.3047591,-1.0817435,0.35109264,0
-0.77644825,0.6373772,-0.65119594,0.04212563,0
0.48420024,-0.9033261,0.85466987,0.12663442,0
0.11974022,-0.095339954,-0.88667554,-0.53974986,1
-0.6025071,-1.089968,1.594522,0.11308271,0
0.23365894,1.8681113,0.6488175,0.015645694,0
0.8755379,-0.46669292,-0.36267886,-0.0650253,0
-1.5874196,-0.95671624,-0.49602208,-0.7089365,1
0.33235115,-0.7476409,-1.4300975,-0.9886265,1
0.28263143,0.073310226,1.4113377,-0.03389647,1
-2.165137,-0.7389552,-0.8162616,-0.80220616,1
0.09178001,0.05955855,-1.0661227,-0.6675635,1
0.043509334,-0.97848433,-0.49152243,0.3406836,1
-1.3259586,-0.19896603,0.75069034,-0.95654875,1
-0.6903887,0.5246314,-0.7978865,-0.58708286,1
-1.3873434,-0.25488752,0.20887989,-0.84806454,0
-1.6081408,-0.23338231,-1.2296524,-0.5124799,1
-0.8034828,-0.45137915,-0.92660916,-0.97957325,0
-0.88472855,0.97226936,-1.4067721,-0.29273638,1
1.5339702,-0.26545691,0.60771346,0.37064958,0
-1.0748212,-0.4003042,1.2960076,-0.084990285,0
-0.2634131,0.39128625,1.2377408,0.019738209,1
-1.1087376,-1.0232043,-1.6252627,-1.1240001,1
0.30222416,0.5949305,1.5984383,1.1404264,1
1.7298102,-0.43570757,-0.9892473,-0.7423213,1
-0.8681784,-0.3595345,-1.1101501,-0.8275476,1
-0.3840347,0.1830886,0.024613991,1.1323104,0
-0.68578297,-0.60962045,0.89172983,0.1444753,1
-0.56251854,0.53055555,-0.09687498,0.5883219,0
-0.9511671,-0.3891756,0.44486365,-0.33532184,1
-0.774914,-0.3717512,-0.5273197,0.1934848,0
1.8541082,-0.7870008,-0.10890654,-0.32657263,0
-0.35053504,0.3055891,0.52556425,0.97442466,1
-0.31434438,-0.2476449,-0.286232,0.0024235807,1
-0.49272126,-0.71863055,0.079486705,-0.047491565,0
0.2787214,-1.1710875,-0.23978762,-0.49377516,1
-0.6483578,0.050654992,-0.50038314,-0.6018555,0
-0.7212461,-0.52472186,-1.305884,-0.87038517,0
-0.15780541,1.1906749,0.13200416,0.29018545,0
-0.3509903,0.19153126,-0.39201596,0.6810348,0
-1.3229303,0.104745656,1.2573489,0.8063159,1
-1.4234376,-0.4410091,-1.0480256,-0.5453989,1
0.15070708,0.53294843,0.04180652,0.040630024,1
-0.4047563,-0.55009884,0.085662775,-0.006456159,1
1.1506265,2.0777981,0.6268789,3.050525,1
-0.8837707,-0.5130321,-0.7648436,-0.13930038,1
-0.27625254,0.85955095,0.030911025,0.9531759,1
-1.0847033,-0.040794104,-0.37040868,0.8569504,1
-1.6759515,0.30176312,-0.4545051,0.10094237,0
0.64953434,-0.789418,1.1364329,3.166267,0
0.86188513,-0.69199485,0.8117782,-0.06371812,1
1.2142019,0.31364515,2.3124256,0.35314402,1
-0.8208117,-0.036185324,-0.36512828,-0.12567575,1
-0.60157526,0.44964883,-0.8721733,0.0018542744,0
1.3841377,0.07355108,0.52413404,0.16595344,0
2.40842,0.68326604,-0.4695143,-0.43413708,0
-0.77061355,0.3008712,1.852507,-0.03542518,0
-1.8787622,-0.5741792,-1.6639489,-0.64498377,1
-0.13967842,-0.38115615,-0.24950927,-0.24953967,1
0.7095553,0.161281,-0.5187684,0.5303917,0
0.4756841,-0.4941103,1.3237393,-0.33578917,0
-0.69344974,2.0875254,2.5305808,1.1579659,1
1.4258142,0.74378467,0.658114,0.69779694,0
-0.32508442,-0.38965517,-0.15470314,-0.90029037,0
-0.5808623,-0.32419956,-0.58765244,0.12467459,1
-0.25891274,0.095329404,-1.1468697,-1.0171705,0
0.61801857,-0.09899885,-0.48857197,0.046326924,1
-0.44489878,-0.06265092,2.6600263,-0.19832683,1
-1.2488996,-0.4756514,-1.06183,-0.7333184,0
-0.9332873,-0.29523963,-1.2796129,-0.9838898,0
0.9308318,-0.4818802,-0.12362861,-0.107655674,1
-1.8336351,-0.88884133,-1.2400666,-0.6723242,0
-1.4722364,-0.39478067,-0.08265242,-1.1895273,0
-0.2197493,-0.44394866,-0.2456125,-0.7136911,0
-1.8634921,-0.8536612,-0.9857283,-0.7046106,1
-0.23551324,-0.012911171,-0.25305784,0.20664862,0
0.15535122,-0.20692724,-0.57519865,-0.648051,1
0.69968885,-0.04173504,-0.36232993,0.1623608,0
-1.8594333,-0.880981,-0.5757309,-0.66352177,1
-0.6634699,0.67853403,0.7001765,0.076169044,0
-1.1484845,-0.7195369,-0.40832126,0.84003454,1
-1.0238653,0.032550722,-1.3533902,-0.5341133,1
0.35804203,0.727903,0.8798462,-0.23028821,0
-0.22869024,1.857216,0.4127023,2.3546956,1
-0.039359033,-0.7153313,-1.0940816,-1.1216874,0
-0.11608592,-0.45477638,1.6288557,-0.20320168,0
1.3947691,-0.51594555,-0.020685852,-1.0346463,1
0.9122626,-0.6644638,-0.50254625,-0.33311704,0
0.91311663,0.011835009,-0.77709424,0.16428724,0
1.5354017,-0.7067988,1.0074778,0.71867836,0
-1.1739812,-0.4668461,-0.42575586,-0.91441476,1
0.12369275,0.77622485,0.3945134,0.51926327,1
-1.7253863,-1.2756039,-1.0161626,-0.70321906,1
0.028927166,0.31329086,2.5105326,2.8722413,1
2.9636672,-0.4759732,-0.19794258,-0.7136556,0
0.91162765,-0.526037,0.27439082,-0.8935859,0
-0.99192286,0.03244607,-0.54339075,-0.2924146,1
0.097197056,-0.15924077,-0.031790666,0.13620389,0
-1.806541,-0.37469816,0.5324914,-0.67599773,0
-0.17194417,0.15640184,1.5362306,-1.1706988,0
1.3696188,-1.015604,-0.70162284,0.036590967,1
-2.4628148,-0.37944937,-0.24843077,-0.810735,0
-0.49579984,2.8874485,-0.30050725,-0.52039796,0
0.4464606,-0.40816116,1.9531984,0.6493205,1
1.3389244,0.2835185,-0.62833345,0.8921366,0
-2.0003812,-0.5266555,-1.3907919,-0.879338,1
-0.5498296,0.34791797,-1.0416362,-0.8719098,1
0.39393002,-0.23365934,2.1729457,-0.83973694,0
-0.030560467,0.2665145,-0.50665045,0.16634299,1
0.51181376,-0.582615,-0.92348164,-0.77496356,0
-1.0997798,0.5908126,0.41084197,-0.26418406,1
-0.47529212,0.31031442,-0.021578372,-0.002256427,1
-0.07320297,-1.2417444,-0.36055455,-0.68447363,0
0.71201783,0.13704745,0.39265174,0.40175787,0
-0.74582857,0.11356977,0.5847447,0.17625728,0
1.90078,0.38279152,-0.11989227,-0.7448343,0
0.901144,-0.38483873,0.060013898,0.09617099,0
1.9004233,-0.5520286,-0.05067581,-0.83718145,1
-0.39710245,-0.32244498,1.1896844,0.98259634,1
0.24267364,-1.2330387,-0.9360474,-0.6165883,0
0.1930251,-0.50088084,-0.8309498,-0.090199724,1
0.431175,0.21190196,-0.2894538,0.37679258,1
-1.7539887,-0.265501,-0.51357317,-0.8614358,1
2.2678428,-0.20506915,-0.44606188,-0.3545585,0
-1.9065619,-0.79921764,-0.7315372,-0.49214712,0
-0.97429,-0.3102611,0.5032762,0.668646,0
-0.7485408,0.05168113,-0.5214443,-0.48475996,0
-0.85820556,-0.08128199,0.25654048,0.067728534,0
1.0909274,0.47021306,0.7788625,-0.75199205,0
0.24432404,-0.9300379,0.60935163,-0.5727603,1
0.9559405,-0.39609247,0.36160135,-0.07708766,0
-1.1021017,-0.38217902,-1.1275936,-1.0047457,1
1.2869058,-0.26791638,-0.68308824,0.52929485,0
0.22487533,-0.33865345,-0.64028734,-1.0316617,0
-0.25818086,-0.03921126,0.024044901,0.9412367,0
-0.70750284,-0.4163652,0.5376338,-0.11035009,1
0.61193407,0.0062258616,0.019978046,-0.5991209,1
-0.37881634,-0.3413025,-0.8804732,-0.161876,0
-0.47706038,1.5117769,-1.3176218,-0.72519433,1
-1.0198139,2.2316277,1.1992761,2.2094479,1
-0.77875197,0.18202671,-0.31684557,-1.1638653,1
2.091045,0.7730547,-0.5392249,-0.14472675,1
1.7529384,-0.41317654,0.97201526,-0.09873199,1
-0.105090916,-0.023688687,-1.2152628,-0.8173429,1
-2.013261,-0.99506193,-1.7761701,-1.2218562,0
0.09404823,-0.47931072,-0.8563411,-0.12440747,0
-0.37463197,0.60498196,-1.2251306,1.0594109,1
1.4698106,-0.5767638,-0.088802725,-1.0712688,1
-1.0249082,-0.018432923,-0.8594526,-0.6174654,1
-1.7106198,-0.7243114,-0.92638636,-0.592402,0
0.74946254,0.6815554,0.48379922,0.10327177,1
1.2686483,-0.10392442,1.1145207,0.14184518,0
1.6434678,-0.9043739,-0.50602317,-0.5822099,0
-1.1075937,0.4307511,0.63487786,0.45243877,1
1.2105734,-1.0082793,4.753262,-0.43687108,0
0.1907072,0.6265874,0.18855536,0.016332459,0
-0.85409397,-0.9786912,0.9932736,-1.0379016,0
-1.9115244,-0.5289382,-1.35277,-0.86825854,1
-0.9403564,-0.28419924,-0.95309913,-0.86667,1
-0.13754103,-0.5824246,0.019178934,-1.0358355,1
-0.78367376,0.45015156,-0.40386915,-0.17702489,0
0.5887177,1.0871423,1.4999422,0.098966524,0
-0.41177237,0.90957975,2.1916077,1.365125,0
0.55337167,-0.50264955,3.79421,0.8919692,1
-0.0342085,1.9858384,0.043450203,-0.39650387,1
0.017267134,-0.39951092,0.21068248,-0.045033835,1
0.09900293,2.2318747,3.5401025,1.9603231,0
1.1844659,-0.12813145,1.4975495,0.49691483,0
-0.15959339,-0.2278442,-1.7659327,-0.44140515,1
-0.7753031,0.4098586,0.26348817,-0.07459231,0
-0.019002039,1.1169541,1.2704767,0.10301073,1
1.2669092,-0.122539274,-1.0570115,-0.6652813,1
0.95131856,1.0641164,-0.32203925,-1.0948777,0
0.2213574,-0.18459588,-0.5874626,-0.19348063,1
1.1218189,-0.366906,0.8087007,0.9507763,0
0.92472494,-0.014879987,0.7715955,6.2488575,1
0.4699693,-0.37776557,-0.7967948,0.52954197,0
-1.4410946,-0.38748968,-0.9083668,-0.34016714,0
-0.27412668,0.100635886,0.10691482,0.19067036,1
-0.32103992,-0.014229357,-0.5851619,0.8952385,0
-1.4694905,-0.43736687,-0.6735363,-0.8505588,0
-1.6385506,0.110145554,-0.681187,-0.18627545,0
-0.42299336,0.012978487,-0.446451,-0.68575543,1
-0.91668177,0.20170909,-0.18425983,0.68564254,0
-1.9127634,-0.76063985,-0.9659899,-0.81604207,0
-0.73617285,1.5375746,-1.4963446,-0.77729374,0
-1.7763896,-0.9931198,-0.5293721,-0.9826441,0
0.26977158,0.04323495,-0.813769,-0.33790705,0
-1.1530923,-0.8005332,-0.29487774,-0.1654998,1
0.5887594,-0.3810156,-0.6348623,-1.0486624,0
0.58260787,0.0004966557,-1.6469026,-0.248036,1
0.12493943,0.392909,2.375721,0.74358433,1
-1.1958189,-0.16655608,-1.0177692,-0.43079785,1
-1.2974529,-0.52869153,0.34954044,0.19541723,1
0.6635355,-0.5899278,2.0028875,0.8855057,1
0.061520733,-0.3112077,-0.08007826,-0.058412597,0
0.45907626,-0.4390666,0.19468665,-1.0164927,0
-0.7529267,0.034063518,0.8827342,2.1220195,1
0.89108986,-0.00043143332,-0.020380475,0.89295644,1
-0.1590802,-0.49490362,-0.25744227,0.10994862,1
-0.40852183,-0.7738146,-1.1253071,-0.7435923,1
0.30773923,-0.7419751,-0.32703918,-0.044680923,0
-1.8989177,-0.6714294,-1.4695175,-0.9487425,1
1.7486112,-0.11929123,-0.5105388,-0.64317846,0
0.8682171,-0.12714747,3.6956446,0.6864397,0
-0.6841518,0.59562397,-0.7286575,-0.14680144,0
-1.416917,-0.78350574,-0.19694895,-0.8722741,0
-1.2032664,-0.84385854,-0.0720084,-0.7196974,0
1.574894,1.0040462,-1.75948,-0.84010285,1
2.0296087,0.7803118,1.3016387,0.4846749,0
-0.61429435,0.53301466,0.29042533,0.6464903,1
-0.67846406,-0.05002977,1.1749942,-0.96152043,1
-1.1076956,-0.23735094,0.58495766,4.1212606,1
-0.33220074,-0.5276908,0.61357635,-0.6387449,0
-0.44525212,0.43703514,-0.5591117,-0.78966486,1
1.1534206,1.6182394,1.0145808,0.06500295,0
-0.032285295,0.7188839,-0.7066488,-0.6091926,1
-0.1624128,1.6299149,-0.6657718,1.590893,1
0.3508386,0.6605088,0.12871897,0.7502251,0
0.54452646,-0.088378385,-0.9651246,-0.84772855,0
-0.9390825,-0.68193555,-1.1318134,0.45662263,1
-0.64144313,0.28362548,0.40213603,3.156152,1
-0.7799592,-0.8204145,-0.85580003,-0.71103394,1
-0.64292294,-0.6274808,-0.338257,-1.0071404,1
-0.23191738,-0.38461605,1.1275004,-0.029437603,1
-0.25120267,0.1503223,0.3528793,1.5329033,0
1.451484,0.4223979,1.4198942,0.132477,0
-0.93359905,-0.34603205,-0.9317249,-0.68062156,0
0.6171016,0.8326028,0.07234737,-0.76934135,0
-1.2647941,-0.6268057,-1.2876511,-1.1036452,0
0.7917156,-0.5560747,-1.8267092,-0.68816817,0
-0.09473649,0.2966885,0.6241381,2.8538208,1
-0.17478538,-0.3205029,-0.49072722,-0.4260654,0
2.1618097,-0.52447534,-0.39051223,-0.9935266,0
-1.5159616,-0.43626192,-0.9069841,-0.80160826,1
-0.51017374,-0.786949,0.2851841,0.86525697,0
0.29860085,-0.8909482,0.8455217,-0.20230146,1
-0.3543782,-0.6508242,3.836332,0.78660524,1
1.0760785,0.5843917,-0.57087386,-0.11371553,0
0.03138277,-0.15060937,-0.2796378,-0.15830795,0
-0.36991578,0.52037007,1.734349,-0.854917,0
0.7843771,-0.25624004,0.20801887,1.5359021,0
1.1882691,0.027001202,-0.748024,0.6943936,0
