lepton_pT,lepton_eta,lepton_phi,missing_energy_magnitude,missing_energy_phi,jet_1_pt,jet_1_eta,jet_1_phi,jet_2_pt,jet_2_eta,jet_2_phi,jet_3_pt,jet_3_eta,jet_3_phi,jet_4_pt,jet_4_eta,jet_4_phi,m_jj,m_jjj,m_lv,m_jlv,m_bb,m_wbb,m_wwbb,target
2.359624,1.1251462,0.25431204,-1.2162366,1.4014268,-1.1506494,-0.12796506,1.1300523,0.5970696,1.5871795,-0.7229543,-1.2719047,-2.290931,-0.59354246,-0.8396909,-0.25529438,-0.7468779,-0.5958071,-1.3286763,-0.29243276,-0.06555927,-0.98469025,0.8593465,-0.37372774,1
-1.6197954,0.9276235,0.3598176,1.6596285,-1.9292545,0.7572081,0.20079963,0.31558877,-0.078861594,1.3903326,-0.12029457,-1.147227,1.3734292,0.30163497,-1.0880898,-1.2703168,2.277598,-0.45841432,0.47262615,-1.205877,0.9945702,0.33608255,-0.4852565,-0.16981684,0
-0.38722345,-0.7377198,1.5932665,-0.73771995,-1.1929619,0.30070394,-0.33684695,-0.7154806,5.4111066,-1.3362823,1.1940248,1.9513592,-0.5258375,-0.12294674,-1.2902849,0.0053646415,-0.8333945,-0.70358837,-0.04045034,0.24279276,-1.460798,-0.67446774,-1.6257974,-1.7441826,1
-1.3863411,-0.31418014,0.35606506,-0.8835694,-0.495993,-0.08155906,-1.7263774,-1.554712,-0.5800354,0.36387587,-1.1682899,-0.2554649,-0.3031995,-1.1823303,1.279587,-0.54938257,1.4770896,-0.088315524,-0.14263356,-0.3915299,-1.0671759,0.8254274,-0.2398915,-0.87259233,1
2.3305104,-0.7684265,-1.3474352,0.2950252,-1.068312,2.1570613,-1.308991,0.70543754,2.155787,2.0878432,0.039135486,-0.53183085,-0.33172587,-1.125155,1.7459054,-0.3686718,1.813799,0.47506732,-0.12906,-0.58828855,-0.48904574,-2.386221,-0.26042017,0.1978395,1
-0.8011584,0.8927938,1.4508779,-0.9219226,-1.4428742,-0.4731632,0.0780299,1.5288928,-0.051640198,0.702691,0.118963,1.8053073,1.0571903,1.0039359,-1.169467,-0.5966248,-0.46653748,0.6043522,0.17750984,0.606735,-1.2469118,-0.22839591,-0.23255992,-0.42748487,1
1.346784,1.029799,0.11928493,-0.9042824,-0.087640956,0.7490948,2.9135668,-0.76248336,0.60083663,2.2661717,0.76901853,-0.7684673,2.0710745,1.3947647,-0.5880876,0.7062807,-1.3863816,-0.51344067,-0.7731846,0.081662,0.17278136,-0.5110359,-0.81773245,-0.24412489,0
-0.2011029,1.0914055,1.395404,0.23679844,1.0739069,0.5619445,-0.98260033,-1.3152777,0.5495393,-0.99833035,-1.2231281,0.7713507,-0.89629674,0.59478086,0.6882592,0.42443967,-0.50551015,0.7318807,1.0155205,0.4013661,0.15580922,0.21594265,-0.1260627,-0.7943988,0
-0.8853468,-1.979721,-0.47831282,-1.2239654,0.12058318,-0.14956343,-2.196566,0.77211386,2.158562,-1.375904,-1.3207142,2.8736243,-1.0036896,1.8278364,1.157567,-1.2144628,0.5937145,1.8246887,0.9256361,-0.054708153,0.28649926,-0.71356654,0.9484049,-1.4429142,0
0.8929432,1.1332631,-0.48841944,-0.39050338,0.025181532,-0.4361086,0.671031,1.597599,-0.2845335,-0.069590524,-1.0158557,1.0606285,0.67213243,1.7448142,-0.8775541,0.88023126,0.652911,-0.07302132,-1.1565809,0.15018275,-0.2811794,0.2628703,0.4424948,-0.7738484,0
2.7154198,1.2204502,-1.5946903,0.044297695,2.016334,1.798965,0.4516186,-0.78389263,1.4460251,0.52920765,0.62548304,1.338443,0.14698422,0.33289406,-0.9949874,0.049454123,1.5337662,-0.94323736,-0.33048493,0.52555704,0.37449542,1.214752,0.37340552,1.1426854,1
-0.19471283,0.64264333,0.0036148801,0.19704339,2.1345391,0.0058524013,-0.8576212,1.1253514,0.24912477,0.035548024,-1.6383865,-1.437249,0.90944654,-1.283916,-0.17743613,1.3722885,0.9571396,0.4129152,0.36483526,0.19254398,-1.132635,-0.92064416,-0.78721875,-1.0866905,0
1.9451346,-2.3862903,1.490093,-0.8669789,-2.2911687,-1.1390473,-2.8887496,-1.0663882,1.581072,0.71747935,0.58078724,-0.44134554,1.5997006,-0.42946362,1.1996757,-2.4283075,-1.1744509,-1.4469486,2.9612827,0.80640674,1.4409037,1.1274632,2.480205,1.938312,1
2.0359776,-0.20748389,0.512804,0.31661707,-0.7886139,1.0055784,0.0896378,1.2039222,0.06949371,1.538929,-1.0294696,0.004463434,-0.8958661,1.0966444,-0.8031996,-1.9864166,1.302066,-1.1822512,0.18589848,0.25708908,-1.3802823,-0.49048796,-0.31881887,0.58902687,0
-0.76479423,-1.1098244,-0.87028384,0.086327374,-0.4529194,-1.1138837,1.3188872,0.8592435,0.29026574,-1.0323128,0.051691942,-1.1077404,-0.7594228,2.0349336,-0.7552978,-0.33270708,-1.0471748,-0.5981946,0.061041474,-0.5054156,-0.21049416,0.7631115,-0.35318443,-0.14017943,0
-0.15608338,0.13750593,0.10925725,-0.395997,0.20725778,-0.53741217,0.036107883,-1.0979326,1.5402639,-0.6124816,-1.0309966,-0.26167572,1.8473014,1.1716555,0.81916976,-1.2229127,-1.0075768,5.1094317,3.083119,-0.11064994,0.10078883,-0.77224445,2.2585776,1.5911965,0
-0.72854805,-0.988912,1.5969123,-0.8463801,0.6609449,0.32949552,-2.4996743,-0.32776216,-0.6104903,-0.3257052,-0.05732882,0.93829125,-0.45041233,-0.5771339,0.4962205,-1.168419,0.673282,0.033291787,-0.34573734,-1.3472768,-0.43408322,1.1437569,0.06692082,-0.66705537,0
-1.9590797,-0.064244926,1.8048139,-1.1058644,-0.49117297,1.1505051,0.0056690574,2.0531843,1.2950435,0.022208184,-1.0534378,0.4340399,-0.1876292,1.6784129,-0.949187,-0.65901405,-1.1592666,-0.36329368,-0.23532873,0.17024395,0.4758498,-1.8352029,-0.512604,0.21199483,0
-0.47747615,-0.20088461,-0.104026005,-0.4390961,-0.94792557,-0.70201385,-2.4618194,1.4873617,-0.7380471,-1.024107,-1.1409752,-0.16402152,-0.5464824,-0.49558893,1.049001,-0.2844069,-1.171752,0.9967524,1.2134588,-0.32491767,-0.86224544,-0.76491016,0.004348591,-0.6224467,1
1.1079699,0.0031864196,-0.7449936,-0.74023825,1.3806366,2.6016262,-1.3262861,0.278589,0.39509696,1.4462839,0.19660291,0.41625047,1.2449291,-0.976182,3.7787476,-1.0437336,0.092065334,0.41172388,-1.1644278,1.7572917,-1.043929,0.104823455,-0.4426883,-0.16052108,0
-1.4784439,1.6226099,1.2486064,-1.0303832,1.3461502,0.13134155,1.0367923,0.37471366,-0.3781427,0.52473783,2.1560764,0.33051965,0.56586266,1.9204332,-0.6197804,0.17425853,0.6574511,-0.7214571,0.64743996,-0.55360967,-0.87509143,-1.2175417,-0.4383018,-0.5707123,0
-0.51181746,-0.8193484,0.42896587,-0.113198936,-0.04800999,-1.0447183,-0.97595596,3.1643062,-0.55939835,2.0413952,1.5864451,-0.79115,-0.62187546,0.23635957,-1.660358,-1.9433726,1.1211485,0.9142875,0.10009285,-0.98939,-0.55381984,0.35740995,-1.0388621,-0.4477911,0
0.76583886,-0.007058352,-0.94003296,1.1844021,-0.022429854,-0.23014575,1.4861484,0.99139,-0.8521353,0.057278395,-1.8317845,0.7804313,-0.38100445,-1.0662575,-0.023043033,-0.31707904,0.79606515,-1.1213863,-1.0003047,-1.2399216,-0.426859,-0.6670791,-0.16803026,-0.2753711,0
-0.9806913,-1.5903444,2.01445,-1.0747006,-1.7287427,3.282987,-0.7810823,0.510665,2.412568,-0.8485737,-1.5345916,0.033495784,0.6222043,1.3623319,0.66041714,-0.815768,1.7736588,0.051441506,-0.8817247,-0.9664428,-0.3239618,2.4164248,0.9594003,0.5752777,1
-0.33964887,2.2200363,0.9970363,-0.4965331,-0.8021693,-1.1662766,0.9777491,-1.2618673,-2.2030966,2.3257456,-0.28872114,-1.2382174,1.4358199,0.60123503,-0.900039,-1.3982413,0.6474746,-0.6111002,0.0347569,-0.45892256,-0.4411052,-1.3981606,-0.9396227,-0.79592323,0
0.24643682,-0.68826354,-2.1264224,-0.38222408,-0.44993287,-2.206062,1.1084819,1.9209611,0.63267577,-0.7840066,1.631728,1.7139431,0.2884261,-0.56373113,-1.6375251,1.1119821,0.10058987,0.5657791,0.1542458,2.1046312,0.88209736,0.76629555,0.09818515,1.0641721,0
-1.1256266,0.8961825,2.244739,-0.8407694,2.2733784,-0.5747013,0.7768942,-0.38291338,-0.14473625,0.35148463,0.90698135,-0.21907222,0.43505344,-1.3426044,-0.9796421,-0.7424726,-0.2559595,-0.561089,0.47120804,-1.4765064,-1.2021782,0.6798952,-0.07756971,0.18525648,1
0.18760127,0.24882191,-1.7395535,0.046126544,-0.42107236,-0.45384672,-2.4337213,-0.010244131,-0.8120832,0.8955096,0.42664853,-1.1471757,-0.51044536,-1.2342203,0.36714286,-0.51226836,0.91084373,0.21672237,-0.74789244,-0.5825182,-0.8138729,-0.19503932,-0.53170776,-0.5935283,0
-0.49623212,-0.33410454,-0.2156614,1.7202678,1.2929724,-0.1624558,-0.3129834,0.51049584,5.209424,0.6844548,-0.3916891,4.3385644,1.1680211,-2.5784934,0.11047747,2.8408985,1.5601804,-1.4079578,2.9174402,-0.48730353,1.7106683,0.8968704,3.7520053,4.76538,0
-1.2533067,1.0607642,0.04686922,0.510241,-1.1906327,-1.104655,0.538187,-0.049547553,0.75881755,0.60232997,-0.6725114,0.16279906,0.19142798,0.17773765,0.4863801,-0.60459787,-1.2792588,-1.692237,-1.2534907,0.115976214,0.21121538,-1.06852,0.07457474,1.7339394,0
1.1723387,0.6104343,-0.45438457,-1.2951868,0.8623911,-0.46577305,-0.030719176,0.9627026,1.1478605,1.0360686,-0.9942336,-0.21579802,-1.600215,-0.8368913,0.1075626,1.5294471,0.14294034,0.6978157,-0.09701601,1.192439,-0.31886625,0.60916984,1.0486709,-0.14257324,0
0.6496229,0.32917893,1.2781982,1.5959826,-0.2215786,0.0036305636,0.64257693,-0.6995584,-0.1823796,-0.4534995,-2.4009137,-0.21709198,0.282489,0.55839145,-0.97060984,-2.037545,0.9619242,0.6039719,-1.0309815,-1.006074,0.1594984,-0.77846944,-0.15202388,-0.5330529,0
0.11566931,-1.2585078,0.06550791,-0.3993135,-0.28737533,-1.1709031,0.7694977,-1.9891626,-0.28751156,-0.8914507,0.2454018,1.0040202,-0.406989,0.99389046,0.26219976,2.4642181,-1.8219286,-0.9806284,1.2468169,-0.6237091,-0.53878844,0.52219874,-0.45062435,2.4940915,0
-0.6713254,0.34647304,-1.4447098,-2.1152072,-0.26847064,-0.15213826,-0.7590442,1.5633638,-1.3492916,-0.019758642,-0.6202643,0.117739856,0.24116345,2.0601804,-0.40948257,0.3541566,-0.41678587,-0.864137,1.4012825,1.0027894,-1.1205069,0.41320908,-0.9876418,-0.4371499,0
-0.46826237,-1.9623375,1.2580497,0.55003333,1.41027,1.4087719,0.43580183,-0.95864034,-1.2539397,-0.36724976,-0.27976394,-0.31370854,0.53048235,0.13350189,-0.059001427,-0.13597417,0.3248174,-1.4200009,-0.70065385,-1.1126181,-0.66165924,-0.08548963,0.3064862,-0.8302165,0
-0.3284466,-0.3719564,1.1792774,-0.38826838,-0.05271876,-0.9925133,-1.8464813,-1.9214466,0.45241874,-1.9943902,1.1518929,-0.056697667,0.6084681,-1.3263218,-0.5318244,-1.5020907,-0.29625553,-0.35772133,-0.39951253,-0.05260825,-0.093054265,-0.5297298,-1.2788155,-1.1121948,1
2.2584593,0.59164673,1.6702198,0.0075365305,-1.5266571,-0.28646424,0.57082564,-0.41985714,-0.25421327,-1.4982955,1.2376213,0.51859266,0.8438384,-0.19204539,0.5882318,1.4783187,0.62866354,-0.27235526,-0.7560904,-0.38861504,0.21372235,-0.75998664,0.08475426,0.07334272,0
-1.0074918,-0.8824891,-0.27021372,0.93873566,1.278327,-0.9798165,0.5728913,-0.5015859,-0.83271873,-2.663825,2.104046,-0.7001053,-0.24815118,1.3948131,-0.7554425,1.4726083,0.98850346,-1.3144646,-1.0170197,-0.25652775,-0.6606271,-0.29582438,-0.6678767,-0.2321366,0
0.3385039,-1.266304,0.6174045,0.17101634,0.2716874,-1.3405552,1.1837415,-1.2870142,-0.90044475,-0.44289666,0.4153072,-0.6585937,-0.5008902,-0.81632197,-2.2033288,0.2392649,-1.7351395,-0.36447528,-0.43337354,0.5268854,-0.85546887,0.45826465,-0.07230067,-1.7808474,0
-0.5474351,-1.8915876,0.95365155,-0.8445166,0.26123095,1.3884144,1.0797982,-1.6521692,-1.0743141,1.702838,0.31500423,-0.9872461,-0.33746952,-1.0597172,0.51004535,-0.66106826,2.5926197,1.0671284,-0.08224371,-0.18483119,-0.73025143,-0.027584106,-0.8517548,-0.38216233,0
0.85651445,0.9560608,0.47415236,-0.288485,-1.6919829,2.0493355,-0.10456252,0.018145874,4.5825377,-0.01987032,-1.3983076,3.5330143,-0.37055284,0.27650702,-0.3434623,0.97568834,-1.5920159,0.48022884,-0.4599837,6.0853105,1.7505178,1.0557891,1.63143,1.5777749,1
1.8943725,-0.60161465,-1.3020346,-1.1935859,0.2698574,1.3859295,1.2436132,-0.98040986,-0.44872162,-0.09242286,0.71697193,-2.1690454,0.48311996,0.64665335,0.6762531,0.9822091,0.13424154,-0.5331812,-0.72723305,-0.11266923,1.2958649,1.0517347,0.5932681,-0.7248709,0
0.6549904,2.4187627,0.8062663,-0.5726837,0.16548574,0.6977752,1.5593405,-1.0617508,-1.4802303,1.8617386,-1.9500952,-0.5416959,0.7835217,-0.9548496,-1.233259,0.12717342,0.03699875,-1.4203608,-0.13317637,0.8933704,-0.46828723,0.29186386,-1.6069363,-1.0851991,0
0.34219703,1.6816047,-1.0564648,-0.18277028,0.8406432,-0.21996295,1.7020935,0.06906408,0.03203529,1.0338957,-0.15065885,1.2255766,0.103247106,1.7962853,-0.956755,1.3756537,0.27332467,2.934132,-0.66940147,0.22213337,-0.51471335,-1.1670493,-0.7635645,0.17711875,1
-1.1271904,-0.6398161,1.5641214,0.13304573,-1.6267333,0.50033367,0.26325813,0.047974452,-0.53025913,-0.8203295,2.1468167,0.4489694,-0.3697768,-0.36897564,-0.027265579,0.6240484,0.6563811,-1.1594263,0.90820336,-0.23703927,-0.9180082,-0.00468114,-0.37685907,-0.74708277,1
-0.4171893,-0.19876903,0.69987077,-0.018622547,1.0144771,0.069298774,1.9617147,0.5049643,-0.7921979,0.96748966,-1.9186028,-1.3772147,0.34013566,-0.7310907,-0.23499149,0.2768032,-0.42755395,-0.78492916,-1.1488659,0.6548952,0.21437055,-0.6185815,-2.045282,-0.989892,0
0.3731556,-0.51676345,-0.52196693,-0.92995286,1.0434875,-0.70409024,-2.2992067,-1.759566,-1.1691923,-2.2585614,-0.0038976073,0.24029109,0.9408136,0.7250251,0.056786682,2.7637558,-0.38945597,4.2280216,4.525061,1.0018016,-0.722705,1.1699636,1.5831287,0.65881395,1
-2.2184982,-2.5676594,-0.5261562,-0.35354152,1.6373154,1.1604646,-0.455153,-0.97128296,-0.5565682,-1.0389173,-0.15957877,-0.35186857,0.65363026,-0.47687727,1.38658,-0.53973806,1.8940065,0.3625493,-1.6635221,-0.014356464,0.37856725,-0.5882369,-0.7840512,-1.4709373,0
-1.6596464,-1.0286427,0.0035924613,0.67679393,-0.72919935,0.20335013,-0.9852059,-2.2228405,1.3979875,-1.5045067,1.9649289,-0.8132051,-0.12117347,-1.9547715,-0.46769735,0.3016808,-1.1376998,2.1733294,1.5346891,-0.13535073,0.7826839,1.7208205,1.2212604,0.28520286,1
-0.5677834,-1.5246496,-0.6230724,-1.2557011,-0.56258553,-1.4539446,1.2333521,-1.31158,1.3875587,-0.01990398,1.078462,0.27640948,1.1184849,0.84002894,0.91751325,0.9304067,1.4989538,-1.2054639,-0.23885489,-0.50697064,1.5110124,0.99592406,0.6592036,-0.5222573,0
-0.17076263,1.3812658,-1.5858266,0.7621319,-0.28909665,-1.1388513,0.69905174,1.1939378,-0.1370349,2.2314355,0.4644192,-0.8996146,1.8829132,0.22581312,-0.5717274,1.389634,-0.9646471,-0.5951358,-0.6543382,0.086254954,0.22066206,0.59461254,-0.36367708,-0.08278191,1
-0.8657497,2.693963,-1.4130752,0.07741627,0.031944335,-0.35946015,0.32476115,-0.44782388,0.2947138,-0.17766166,-0.13429193,2.7024434,0.9895776,1.6900645,1.0824633,-0.014900491,-1.3870614,-0.2629916,0.32861227,-1.5785766,0.3081919,1.5261,-0.43053228,-0.2431348,1
0.080074154,-0.8725065,-0.58544624,0.5209901,-0.55406946,-0.25649855,0.94455504,1.0431412,-1.9558228,3.2303014,0.9504697,-0.042578753,-0.78933465,-0.9835369,-0.05412148,-0.21427265,-0.38122797,-0.019090384,-0.38314852,-0.041035682,-1.2783496,-1.2133888,-1.986944,-1.9939651,0
-1.0401546,1.4229395,-1.4274848,-0.77989614,0.42920315,0.05344528,0.87001765,-1.1245222,-1.138645,1.3096904,-1.6994438,0.54547054,0.48187864,-1.0100881,-1.3600174,0.20763823,-2.3541303,-0.23686665,-0.98471653,-0.44412377,-1.4147383,-0.6251543,-0.5294477,-2.2020721,0
-0.55589956,-0.50848234,0.36552218,0.40789402,0.5806497,-1.5613015,-1.9946902,0.55345815,-0.66082144,-0.002115786,-0.4130308,-0.7701269,-1.8122674,-1.4997027,1.7488959,-0.06546138,2.027565,-0.17361172,0.47156146,0.13817438,-1.1103127,-0.36258656,-0.002715975,0.5620303,0
-0.8645799,-1.4295375,0.7920947,0.75033987,0.9898751,1.3255029,-1.0192792,-1.220139,-2.0628994,-1.1718146,-1.5129955,-1.3286104,0.019381016,-0.70038396,-1.1876743,-1.1739244,2.4714656,-1.096353,-0.7488609,0.045899063,0.1566768,-0.5942447,1.0718588,-1.1556656,0
0.68334305,-0.046563208,-2.050949,-0.34163952,-0.74811107,-0.032190442,1.6344469,2.1844487,-0.045805812,-0.81806993,-1.0019321,0.107196465,0.45953292,-2.7245162,1.5543222,0.55820537,1.3444384,-1.0398017,-0.5673222,-0.6258524,0.42764297,1.8784646,0.3381812,0.58823407,1
0.4718258,-1.6102555,0.21820813,-0.7802158,-1.7058166,-0.8383231,0.26414526,0.4836725,0.44778243,-0.54383796,-1.7169356,0.023543417,-2.0963137,-1.0117856,-0.41325477,0.23221055,-0.17525029,-0.013192773,-0.713251,-1.2880728,-1.3024459,-0.8254577,-0.7606869,-1.6688849,0
0.28524938,0.4914832,0.8308063,-0.51240504,-0.6560887,-0.6989842,-0.6478252,-1.4623215,-0.37314853,0.27463034,1.913183,-0.4791133,0.32524702,-0.09700951,0.5338188,-1.2898207,-0.52346975,-0.3029727,-0.5372455,1.4482343,-0.4719012,-1.2189076,-0.38036275,-1.3002946,1
-0.41130075,0.1879394,-0.28097126,-0.902625,0.64100975,1.1594136,-0.27200133,-0.18319052,1.3316966,0.65058196,1.1182518,-1.180246,-1.2815311,-0.67164505,-1.3223853,2.3931382,1.0693405,0.09192544,-0.20351365,0.23805678,1.3655869,3.6410985,0.68232185,0.39244443,0
0.21269819,-0.27025673,-0.96719825,5.5939097,-0.6123564,1.7749345,-1.4881136,1.236389,0.1086435,-0.76169705,1.0944192,1.8097373,0.23951004,-2.031955,-0.84122795,-1.2134333,0.15160832,-0.18505658,-0.5525005,-0.278152,-1.023418,1.7580997,2.9839091,2.9569888,1
2.4029052,-0.84047246,0.40311968,-0.82075936,0.6049494,-0.05350125,0.31927925,-0.7802742,-1.6774931,-2.5573218,2.424455,-1.1879025,0.2140556,-0.5972813,-0.5522652,-1.433847,-2.4004855,-1.1960754,-1.4298965,0.054994434,-1.6678332,-1.2018042,-0.19241577,-1.2899191,0
1.3277708,-0.30695808,2.367237,-1.3728734,-0.8053926,0.418856,1.3678032,0.48830718,0.08099985,0.80635893,-1.3979446,-1.18264,1.0994725,-0.93797237,-0.35089085,0.93849653,-1.472501,1.1170576,-0.5280991,-0.2448473,-1.2401316,-0.17387234,-1.8046893,-0.9801667,1
-1.504833,1.1221141,0.16304764,-0.08411205,0.60000604,-0.62756836,0.9971709,1.2663274,-0.5877136,2.7875776,1.2474113,-0.9687706,2.4217744,-0.80777556,-0.88806725,1.7082266,0.79848266,-0.8891689,-0.5338367,0.46021658,-0.29024696,-0.3471192,-0.9378465,-1.7969661,0
2.1725693,-0.20215747,-0.5964354,-0.777322,-1.5604866,-0.98558724,-0.2557717,-1.4038583,1.8991096,0.4839648,1.2323594,-1.0364366,0.819216,0.23092552,-1.1709833,-0.0033340454,0.3933446,0.8113171,0.44587556,0.32203045,-0.4579706,-1.4786586,0.6917192,-0.3630373,0
-1.5813553,-0.728519,-1.4687756,0.17440909,1.1446056,0.41654012,0.23330426,0.977683,-0.8176451,-0.23416153,0.7078205,-0.072477914,0.97579706,-0.34902516,0.08489874,-0.35784167,-1.301436,-0.70155895,-0.1500532,-0.07150525,-0.15091962,-1.2894324,-0.7707898,-0.40935177,1
0.31505972,0.23633206,0.907106,-0.099505074,0.4498131,-0.35558063,-0.044288486,0.82923543,-0.95554745,0.5082041,-0.9837812,-0.8887205,0.77969974,1.6504275,0.89817166,-0.9633854,1.0063837,0.5153781,0.71308285,0.6084894,-0.39787412,1.819355,0.2796606,-0.32010767,0
-0.50094724,-2.5908751,-1.4672834,-2.0302107,0.011384338,-1.3266768,0.16297308,0.14401102,0.046786368,-0.13099372,-1.8661356,2.2911413,-0.959144,0.6534462,1.4395851,-0.9859814,-1.5451381,-0.4621551,0.3238592,-0.32020348,-1.1449213,-1.1811036,0.7627502,-0.8947649,0
-0.108082674,-0.29211646,0.77945817,1.0371362,1.6391041,0.58974,-0.1171056,0.092247725,1.7150669,1.1886884,-0.2320022,2.9322803,0.09853199,0.6695727,0.71921575,1.2341251,0.008501872,0.5954517,1.3827585,-1.3880031,-0.51010233,1.5836288,0.34096128,2.1049814,1
-0.2828097,0.39044273,1.9104793,0.6747107,-0.584632,-0.66947144,-0.22030073,0.046483394,-0.5762625,-0.38425338,-2.1908448,-0.8315625,1.1808488,-1.6373459,-1.2013848,-0.22665682,0.27608085,-0.88103694,0.006238807,1.5001144,-0.59857583,-0.64054644,0.027931303,-0.34520668,0
0.49084803,-0.19365269,-2.1059217,2.3145382,-1.6767743,-0.4573334,2.1981187,0.12744541,0.94056284,2.1674938,-0.95309,1.186975,1.4376211,-1.3618557,2.0826669,1.5503094,0.028736293,-0.30935228,-1.1935717,-0.47842392,1.7422588,1.4490975,0.6612299,2.3324616,1
-0.23063415,-0.63278544,1.0105774,-1.5284697,0.33031586,2.3199487,0.2096929,-0.9623074,0.64214915,0.074207276,-2.2714672,1.7499125,1.4840941,1.3005453,0.9230948,-0.5877661,1.3763274,-0.33741486,-0.3712157,-0.32515755,0.1751883,2.6448493,0.78797865,-0.22969924,1
-0.330374,-0.98091626,-0.9998379,-0.49565133,0.29138798,0.5903256,-0.6316254,0.47487143,-0.88105965,-1.0284997,-1.0732967,1.1134481,-0.8682624,1.5522535,-0.63450146,-1.0235455,0.6722546,-1.7779365,-0.13996354,0.3172731,-1.6131281,-0.79336333,-0.22826004,-0.42346796,0
2.42015,0.70595205,-0.60303277,5.348193,0.21991326,0.7200495,2.1349175,2.0585487,2.1492734,0.064056516,-1.9885746,2.5479393,0.7635187,0.8325751,-0.6801063,-0.468457,1.1842774,-2.1590095,0.0096769035,0.5856534,0.19472584,-0.21043138,1.0890691,2.0299788,1
1.6137478,-0.12336221,1.2594135,1.5929015,0.83805025,2.820757,0.014115274,-0.16769087,1.2637421,0.9926754,0.14894608,-1.051834,0.9192612,-2.2863517,-0.9146954,-0.15547323,0.80092824,-0.54665667,-0.5706136,-1.0194341,-1.9088848,-1.2160903,-1.1912674,-1.1397879,1
1.511901,-1.63277,1.4927347,0.2877487,-0.999864,-0.6206479,-1.7219694,-0.62661874,-0.586959,-1.3524454,0.91710055,0.3219597,1.0412316,-1.377454,-0.28450048,0.30681056,-1.4501233,-0.27114552,0.96367276,2.506525,0.17693907,-0.8924811,-0.50497407,-1.1877382,0
-0.9521097,-0.40713096,-1.2858808,-1.3085132,-1.1639851,-0.7228577,0.3188269,1.5153346,-0.7967191,0.59581476,-0.012648761,-1.8375294,2.1647832,-0.052027464,-0.90034294,0.303634,1.0490603,-0.65400124,-0.31820065,-0.601911,-0.6238608,-0.5161252,0.34741038,-1.0878608,1
-0.16921733,1.4615507,-0.29851145,0.86534834,1.9434814,-0.55385697,0.8717348,-0.58709764,-0.25635648,0.33179533,0.73125595,0.24976459,0.14372817,1.4283525,0.14491239,2.577094,1.7093556,-0.49842873,-1.3025281,0.90797305,-1.6517466,1.0963026,-0.5836046,-0.47519243,1
-0.070871845,-1.0631763,-1.6040142,0.11110033,0.051584482,-0.67906255,-1.2076691,-1.6931542,-0.8392041,0.008422971,-1.8757081,0.7515078,1.0954183,-0.12029335,0.25754,0.71922064,1.4308225,0.9223974,1.0409014,2.232396,-1.1644717,-0.024146065,-0.2111507,-0.049501196,0
-0.0076379366,1.5235476,-0.85843885,0.6678759,0.8350128,-1.0775397,0.96532434,1.0416735,1.2904925,1.3822234,-1.8273516,0.2962073,1.7281638,0.87020487,-0.23199904,0.38947725,-2.2564018,-1.1262468,0.042684197,0.23076335,1.6256018,0.2984131,0.588356,0.69326323,0
3.9288435,0.7746618,-0.50517,2.3331895,0.7676623,4.2253995,-0.64670366,-3.2080607,-0.06552599,-1.722809,-1.8203881,-0.8380485,-1.044884,-0.041009367,-0.29039913,-1.0499325,1.0540977,-0.217609,0.3440898,-0.011781603,-0.9865856,-1.1562266,-0.46630383,1.6066738,1
-0.021815479,0.5926168,-0.58980036,0.16351634,-0.13571002,0.45821327,-1.2485656,-2.3191862,-0.3765531,-0.44248018,1.3628569,-1.0533329,0.24290705,-1.8265502,-0.07985765,-2.0772817,-1.1147271,-0.12639913,-0.16200908,0.4545276,1.7788584,-0.06858748,-0.54036415,0.6432044,0
1.5066833,0.49606723,-1.1361349,0.060891002,2.343482,-1.049148,0.74488926,-1.9551136,-1.8439031,-0.75642836,0.05809793,0.08816934,-0.9162355,0.5412959,0.5147912,0.31468967,-0.11603156,1.7036235,1.0961342,-0.6713853,-0.29478487,0.2620363,0.66205525,-0.88347614,0
