P5p1,P6p2,P11p4,P14p9,P15p1,P15p3,P16p2,P18p2,P27p4,H2p2,H8p2,H10p1,H13p1,H18pA,H40p4,binaryClass
0.030058354,0.04246691,1.1049852,-0.4180401,0.05010487,-0.28121227,0.29002896,-0.019529399,0.2545035,2.2546039,-0.47960296,-0.8221902,1.179075,-0.21734099,0.675514,P
-1.1057358,-0.73111373,0.96376115,1.2781794,-1.4199688,0.84869015,-1.0811552,-0.6355491,0.04385689,0.53359246,-0.4399927,0.8078425,0.68287987,0.41693276,0.40451884,N
0.14576116,0.6861085,-0.983996,0.3314873,-0.026382774,-0.73239034,0.5043194,0.6516695,-0.30227515,-0.5773351,1.2950456,1.0464468,0.5372145,-0.48548585,1.4142141,N
-0.3795599,-0.38306707,1.0827335,-0.17275879,-0.024514463,-1.055298,-0.4957373,1.1198994,0.1709494,-0.4642104,-0.21817908,0.14537522,-1.5807135,-0.8491684,1.8823808,P
-0.5805839,-0.01281634,0.80014473,1.0116183,0.4167326,-0.17784452,-1.0208175,0.13227576,-1.3119913,-0.2922094,-0.16804631,0.032628387,0.18212119,-0.20638041,-0.215069,N
-1.009917,-0.62395936,0.13219276,1.1698542,1.435014,-0.5008266,0.29337636,0.6559466,-0.7975088,0.5807593,-0.51192355,0.97818863,-1.2412124,0.80509293,1.8237479,N
4.6903563,0.9826331,-2.2050776,-2.0248268,-2.0994473,4.823832,2.3389392,-0.58597326,-0.5626248,-1.2115357,2.5076632,-0.59120494,0.105941355,1.4365118,-2.2183213,P
-0.86910456,-0.038807392,0.7511041,0.50442636,-0.57860035,0.09350315,-0.3110245,-0.07535061,0.48951817,-0.21992338,-0.14139822,0.49449784,0.79551584,-0.19751027,0.2988911,N
-0.8593674,1.8723556,-0.49392226,0.27072686,1.0972714,-0.6124413,0.66437185,0.18873073,-0.5674939,-0.6185319,2.0258467,0.87095743,0.2432949,0.48927355,1.4283175,N
-0.2918473,-0.42097715,0.86479276,0.406534,0.31592733,0.35901213,0.417946,0.29616523,0.17920066,-0.57026845,-0.4338481,0.22030659,-0.11460763,-0.51088023,-0.5266759,P
-0.22779873,0.015118927,0.6212666,0.42649955,0.7510301,-0.1997687,0.8015331,-0.23985499,-1.4525499,0.3374566,-0.5962062,0.88395333,1.0780979,0.8299842,1.3692898,N
0.06504309,-0.41165248,-0.17214347,-0.5415548,1.2416828,-0.24525055,0.99814445,-0.60357,-1.195623,0.81737214,-0.3288814,0.7239781,-0.42071947,2.0771189,-0.29213667,P
0.56182516,-0.71000654,0.8720307,-0.176896,0.49992,-0.6681206,-0.062000178,-1.0716939,-1.260032,-0.2740658,-0.2667957,0.65558004,-0.8623162,0.71259934,-1.6769048,N
-0.01776607,-0.7417137,0.7574974,-0.23649216,-0.7940969,-0.26760602,-1.2494862,1.2111369,0.9864248,0.9028323,-0.9559743,-0.05268538,0.36186552,-0.049063444,-0.5286585,P
-0.22339553,-0.37841064,2.2085357,1.2556396,-1.1109394,0.24962303,-1.8777927,-0.42000052,-0.54581124,0.5044595,-0.27197832,-0.015390098,-0.054895163,-0.86819744,1.7030865,N
0.7081841,-0.43987817,-1.683732,-1.1028022,0.15517579,-0.42524496,-0.9439323,0.30248824,0.68556404,-0.3396322,-0.39526397,-5.7428474,1.4442201,0.66349137,-1.5515548,P
0.40894106,-0.19535041,-0.81098336,0.3330151,1.0511546,0.16466478,1.7591462,-0.5554588,0.21520442,-1.5738375,-0.1306835,0.22464673,-1.7672014,-0.9162712,-1.6971154,P
1.7324574,1.7382835,-1.6563317,-1.0352528,1.2648455,-0.40436086,1.0343622,-0.8619475,-0.23352778,-0.5587897,1.9865983,0.25942704,-1.5668018,-0.7260201,-1.8178754,P
0.7931545,-0.6789446,-0.2008776,-0.4411248,1.1526115,-0.6814245,2.0193877,0.63040006,-0.71892387,-1.007112,-1.382074,0.18012515,-0.9582412,-0.24610525,-2.0898638,N
1.1265941,-0.46497005,-0.114293754,0.59445214,-1.1301713,0.4176886,-0.30830228,0.016683191,0.42506582,-0.3156121,-0.40437964,0.580605,0.415923,-0.03765905,-0.30836445,N
1.7702882,-0.6447189,-0.56532377,-0.51255715,-4.6757784,4.991155,-2.092799,1.1193081,3.7018704,-0.4927019,-0.42553648,0.35084796,0.5832808,-0.7917963,0.6822495,P
0.37779486,-0.8531016,0.25155777,-0.6516317,-0.9180099,0.18361679,-0.7611867,0.12226702,1.287154,1.2231381,-0.5118589,-0.27528188,0.5018118,-1.4211116,0.6572537,P
-0.9208371,-0.28620815,1.1784742,2.6612494,-1.2044495,0.74102515,-0.9790078,-0.8248321,-0.5859019,-0.7614236,-0.64210176,0.785704,0.22809286,-0.17450951,1.7703227,N
0.21067625,-0.14016479,-0.3601505,0.23795749,1.3705544,-0.23447204,1.0021846,1.4752156,-0.436299,-0.85875285,-0.094445676,0.17018777,-1.1228243,0.34481648,-1.2442884,N
-4.44232,-0.3781981,8.581473,6.6358986,-2.8969607,-0.07875636,-3.4795017,-1.0167334,-0.4191622,-0.49469388,-0.33071724,0.32360563,0.5447563,-1.3753625,1.0329049,P
-0.0011588335,-0.4071606,-0.111876525,-1.2286167,1.2282662,-0.0911738,2.037105,-0.73180705,-1.3102441,-1.1967518,0.012799501,-0.16270119,-2.2172022,-1.3093557,-2.0484118,N
-1.0081878,-0.46114743,1.6415606,2.0323923,-1.1184816,2.0386188,0.110518694,-0.8757164,-0.17998268,-0.42096892,-0.16891718,-0.18763775,0.7891314,-0.051694214,-1.30195,P
0.44669855,-0.7822268,-0.2960557,-0.4925549,0.20348647,0.33770174,0.4508474,0.057516396,0.7075364,0.094537765,-0.29560405,0.26686054,-0.35533622,-1.098156,-1.5312115,P
-3.521822,0.32751954,2.2206116,3.874171,-3.1629634,4.521224,0.42980143,-0.1990819,-0.07246566,-0.62867033,-0.3948834,0.0762226,-1.6125658,-1.3695836,-1.8676002,P
-3.6242547,-0.16928525,8.605577,7.015548,-3.9477482,-0.3985766,-3.9497705,-1.1913464,-0.3216593,0.7845273,-0.110978305,0.61376274,3.8335998,-1.174202,-0.38351524,N
-1.4586204,-0.061253875,0.32296807,0.0332945,0.030820787,0.77825904,0.16397105,1.4771515,-0.37122586,0.077634245,-0.3090696,0.70310414,-0.011529207,-0.12464671,0.22798629,N
0.21088094,-0.23526338,-1.4499695,-0.85796326,1.0138125,-0.1686372,0.111016154,0.098215,-0.21721616,-0.42658985,-0.50318146,0.018920004,-0.507468,0.4232353,0.8721565,P
0.3003849,-0.29387742,-1.5990795,-0.8334412,0.6621503,-0.70863456,0.01246302,2.2064679,0.010986328,1.046036,-0.39793843,-0.052134633,3.828991,2.2293417,-1.4388709,N
-1.4022717,-0.46485913,0.24543703,1.5132325,0.22729814,0.15875292,0.08740516,0.30325547,-0.7858365,0.08322254,-0.038739294,-0.27738348,1.1910713,-0.2808974,-0.49092826,N
0.10855105,0.06528061,0.24838561,0.4338992,1.1734091,-0.11113301,0.29524457,-0.44112796,-1.1617271,-0.5295629,-0.27517688,-2.9342964,1.1111739,1.5151916,1.0693365,N
-0.35196167,-0.3903733,-0.21795313,-0.46569842,-0.10085437,-0.70910263,-0.74184847,0.5827831,1.1373223,-0.7687204,-0.10690821,-0.14712858,0.07839104,-1.0460104,-1.036573,P
0.31005964,0.34159538,-0.043762177,-0.43232787,0.6174515,-0.54332656,-0.73080987,-0.045255095,0.2505948,-0.27490017,-0.5634571,-0.07193357,-0.032828838,-1.1914566,0.54007894,P
0.298544,5.249634,0.45419496,0.16765958,0.7221092,-1.0309085,0.95027214,-1.3931522,-0.17858064,-0.10919249,4.8593774,0.065149814,-0.100681424,4.572533,-1.3735019,N
0.3741702,-0.519975,-1.1276445,-0.33871457,0.8233064,-0.3086539,0.7774068,-0.55281425,0.20502585,-0.2702635,-0.9573063,0.6257266,-0.59499234,-0.9883577,-1.2650435,P
-0.18123859,0.8129178,-0.2782013,0.23793733,0.27537182,-0.065514565,0.4660964,0.4032825,0.44308475,0.06712943,1.0944595,0.019398272,0.81108755,-0.60426134,-0.1993111,P
0.012928069,-0.57926977,0.86178124,2.2631612,-0.84493995,0.27438286,-1.3848557,0.2808268,-0.19152814,-0.2968923,-0.59213585,0.6309875,0.33208424,-0.539497,0.17456304,P
-0.17808121,0.51860183,0.40431038,0.7173618,0.3673436,-0.26434317,-0.42235062,0.6401507,-0.84698534,-0.41668546,0.7586687,0.45000777,0.07933378,-0.28088725,0.70238525,N
0.3008899,-0.343534,-0.9867066,-0.7907984,0.3320176,0.21422812,-0.20329675,1.6867697,0.5815667,1.8916975,-0.42313206,-0.44596022,0.7374697,-0.77040493,0.053666532,N
-1.1463568,0.007955253,-0.52666765,0.36329603,0.3364854,-0.13645753,0.06167926,0.15532862,-0.22151196,0.24203095,-0.17574131,0.26683754,-0.38800263,-0.15511322,0.017641932,N
1.1367408,-0.46449372,-1.3091404,-0.6816504,1.2507598,-0.15329391,0.31521583,-0.72434086,-1.5100669,-0.4420328,-0.84755343,0.23182903,-1.1325016,3.0767524,-1.604908,N
0.22120476,-0.7437108,-0.5822781,-0.5056464,0.80690885,-0.30093628,0.5889699,0.89476186,0.16821977,-0.5995867,-0.15935296,0.38409838,0.19631827,-0.85388017,-1.3107057,P
3.3394885,0.94288146,-1.4859918,-1.8908648,0.061205655,2.5031176,2.2427197,-0.43217233,-0.64087826,-0.142371,0.4036084,0.101896115,-1.0227842,0.719478,-1.415772,N
-0.09519659,-0.22481032,-0.86542875,0.44033638,0.20773786,0.058471233,-1.182708,0.11601309,0.09564105,-0.62903285,-0.43495825,0.4312888,0.77526593,-0.88292015,0.6064613,P
-0.2856167,-1.3832064,0.2448682,-0.3687246,-0.5032648,-0.2693757,0.7528925,-0.26660925,0.011586353,-0.77819407,-0.19411647,-0.1322541,-0.28634763,-0.106297866,1.7942919,N
0.45562363,-0.34141535,0.13200846,-0.4992043,-0.09819955,-0.62196994,-0.47247243,0.74226516,1.4514797,-0.83011425,-0.6280652,-0.1309093,-1.2082314,-0.7544655,1.0152686,P
0.5263034,-0.3708081,1.3544279,-0.9093555,0.2005294,-1.2550353,0.74758184,-0.5007101,-0.8478679,2.8935804,-0.98981154,0.6084061,0.0748951,-0.22844064,-0.5173244,P
-1.6418037,-0.3818368,1.076982,0.8014855,-3.5552132,4.6631613,-2.4198492,-0.16225141,-0.31242996,0.0011230707,-0.67259026,0.2892965,0.72863615,-0.45324427,-1.5134081,P
1.4791667,0.025955766,0.21058509,-0.8134055,-1.1230499,-0.49579865,-0.9076664,-0.43332133,-0.19096094,5.6091228,-0.610801,-0.08166343,2.1894474,-0.14423692,-0.059385806,P
-0.89478683,-0.67960453,-0.3446708,-0.76918614,-0.6488912,-0.52241904,-0.0032123327,-0.54594934,3.7076602,2.8662052,-0.1258133,0.46566242,1.507892,2.6397562,-1.5650117,N
-1.8568754,-0.14396933,1.2793424,1.4153026,-0.18412241,0.16987175,0.23800856,0.065630235,-1.3607302,-0.8259356,-0.38006815,0.4756431,0.21188445,-1.2890253,0.27545035,N
2.2564216,-0.01458475,0.059423745,-0.32897618,0.54340273,-0.78001297,-0.8452089,-0.15344995,0.38659498,0.8429794,-0.8550414,0.11380136,1.2640026,-0.094118625,1.1929615,N
-0.629218,-0.051782474,-0.6847927,-0.4046387,0.1582194,0.262528,0.30626827,-0.6006106,0.33852795,-0.5059187,-0.09048526,0.02414982,-0.47837612,-0.7690218,0.41180688,P
0.6605778,-1.3034495,0.75116724,0.61761725,0.036124304,-0.27316853,-0.08814402,1.4875903,-0.74630153,-0.45353836,-0.6098051,0.22916102,-0.71596617,-0.12534727,2.0677555,N
-0.67212135,0.32650584,-1.1469116,0.2944225,0.20638885,-0.7370262,0.23496094,-0.76940626,-0.5519921,-0.29165405,0.90691185,-0.18438485,1.353908,-0.80000067,1.5325265,N
-0.111067444,1.5416868,-0.10389733,0.43839818,-0.37227494,0.18909764,-0.012854397,0.65974283,-0.54332465,-0.7957308,1.8553226,-0.26141068,0.7639577,-0.35205334,-0.04021609,N
0.2066412,0.009235591,-0.97191346,-0.84658825,1.3773097,0.22887442,1.9750155,-0.6618901,-1.2009856,0.00601542,-0.47871453,0.47456574,-1.8140287,0.097764105,-1.6603415,P
0.13786921,-0.8478225,0.77017605,1.0247443,-0.42469847,-0.43907818,-1.6919919,-0.5728687,-0.8937007,-0.035340086,-0.46266362,0.023416072,-0.33851603,-0.80248934,-1.8380892,N
-0.7685966,-0.15126616,0.00047169626,0.053025957,0.6812537,-0.50579053,0.18813786,-0.56764734,-0.86558014,-0.23711845,-0.023606598,-0.043983012,0.14078486,0.7667742,-0.24137445,N
-0.08371845,-0.7106327,1.4596015,2.0242841,-0.63148654,-0.15652609,-0.9862449,1.5607212,-0.637277,0.21140558,-0.6305528,0.1144025,0.21645847,-0.5711052,0.18593343,N
0.06639031,-0.5172963,-0.47878146,-0.8227469,0.6543339,-0.4030642,0.43291867,0.24120545,0.1294143,-0.38113743,-0.22004402,0.8070632,0.66517967,-0.39083558,0.7849276,N
1.0127485,-0.504343,0.049074233,-0.23404744,-2.8335538,-0.18638209,-3.0038958,0.8596651,3.6867821,-0.2487854,-0.015258908,-0.2837944,2.3825357,-0.9233574,0.5733641,P
-0.46039456,-0.40258884,1.0586787,-0.42396653,0.29503557,-0.39926392,0.351696,-0.13434064,-0.5063881,-0.16911286,-0.97023726,0.31002462,-1.5633773,-1.3330934,0.35420528,P
-0.4074385,-0.16123769,-1.6412679,-0.8028014,0.4830344,-0.85145164,0.28723258,0.08082265,0.25804508,-0.6597401,-1.0168257,0.041225284,-0.30128413,-0.7978479,0.53848,N
0.4717944,-0.4237493,-0.8138585,-1.3286141,-0.10445243,0.30791274,1.0722036,0.46952248,0.12883276,5.2690907,-0.6198325,-0.30458882,-0.3835431,0.6838608,-0.104076415,P
-0.2455855,2.5244818,-0.9820755,-0.6463341,-0.43992284,0.0002052784,-0.41724014,0.63816077,1.3253646,0.08950338,2.6582644,-0.42491072,1.1723294,0.12962365,0.33616835,N
-1.556163,-0.43292117,-0.39631182,-0.36062083,0.7895466,-0.25009167,1.1383252,-0.46708894,-1.2922968,-0.8372656,-0.17842276,0.871403,-2.0334933,-1.4256431,-0.6821776,P
-2.1749818,-0.13078655,0.7442248,1.5151622,-0.3114604,-0.06679234,-0.8281146,-0.55658406,-0.35467356,0.55870414,-0.5782497,0.78419167,-0.5291406,0.5153686,1.7664262,N
0.6017958,-0.406881,-0.49238884,-0.8396402,0.39804816,-0.5448542,0.8085397,0.024718598,0.45333958,-0.5267997,-1.3296587,-0.24945101,-1.1927037,-0.30910796,-0.49531087,P
-1.0253954,-0.082874745,1.1994355,1.8059465,-0.7927218,-0.26030847,-0.7789985,-0.2971234,-0.46949947,0.3471099,-0.5461601,-1.1992007,0.493184,-0.070789486,1.1276737,N
0.021121345,-0.7219478,-1.4148344,-0.8418845,1.1331041,-0.48567164,0.17313941,-0.51313424,0.45757315,-0.8950326,-0.55897546,0.13548627,-0.67863035,-0.28248772,0.39594296,N
-0.27345094,-0.8416619,0.07210778,-0.6158271,0.48734823,-0.777547,-0.15850364,-1.1385967,-0.98142207,-0.64703953,-0.43873745,0.49166998,-0.6824774,0.44103137,-0.06552526,N
-2.2563393,-0.32043788,3.0267973,3.714141,-2.713623,3.8651454,-0.14577274,-0.02582717,-0.76712227,-0.7229138,-0.6130984,1.0266151,0.048061613,-0.31958586,0.3858009,N
-1.6721933,2.3255877,0.4626789,1.2486491,0.5419162,-0.105358295,-0.9946811,-0.045229644,-0.9603982,-0.28132844,2.9551783,0.30467126,0.44879723,0.29668877,0.5125278,N
-0.5780199,0.015298843,0.73705596,1.2527131,0.104512975,0.0941726,-0.036496773,3.170609,1.1429015,0.08141652,-0.541064,0.12284067,-1.5194901,-1.9758853,-1.4272627,P
0.93042207,-0.26376754,-1.0309033,-1.8235765,0.7733228,-0.008922577,0.6103618,0.54334575,1.5620215,-0.31073874,-0.5428678,-0.076101154,-0.18704718,-0.48591506,-0.7389314,P
11.472313,0.010905653,-1.8905259,-1.0996721,-7.568806,12.160657,2.9616342,-0.98372513,-0.87481785,-0.3563357,0.8548308,-0.6959996,3.057434,-0.5478311,-1.3831301,P
-1.2764132,-0.7671459,3.917305,1.4543349,-0.31602618,-0.19157203,-0.7843947,-0.6879495,-1.1827291,-0.86826473,-0.2187892,0.30661666,-1.2147169,-0.31306624,-1.7145191,P
-0.9437719,-0.71452177,1.5891443,0.79538274,-0.810027,0.31492716,-0.6757194,0.06612849,-0.8417791,0.26038975,-0.5062944,0.21329024,-0.30061027,0.09755793,0.74850965,N
0.31418204,-0.16162425,-1.623605,-1.5678418,0.78855383,-0.36244547,1.1027423,0.3420318,0.12426531,-1.0923964,0.9451954,0.45257485,-0.74775314,0.19070724,-0.45286143,P
0.694607,0.06774631,0.8346951,-0.24144024,0.096051574,0.05520132,-0.7420053,-0.48896837,0.36637276,-0.23834397,-0.8116246,0.3801183,0.7638091,-0.061739534,-0.28430194,N
0.20872816,0.8019939,-0.17481688,-0.22629127,0.54576075,-0.26140416,-0.27071318,-0.106578976,0.7587695,-0.48058975,0.45946696,-0.6729587,1.2347869,-0.3431945,0.089806266,P
0.1080731,-1.1663485,0.055913597,-0.62740767,1.2535022,-0.73826075,0.9108672,-0.22671738,-0.37065434,-0.434779,-0.8039118,0.014585286,-1.5139444,-1.5205238,0.045612916,P
0.019812018,0.38718402,-0.69892,-0.1885036,1.0854664,0.23644648,1.3855915,0.50896657,-0.8086274,0.07509123,0.11090879,0.12975374,0.1074342,0.85118103,0.6634048,N
-0.31983924,-0.6072233,0.03216271,0.08447078,1.104964,-0.5317008,-0.13398652,0.10256252,0.44094098,-0.4261561,-0.054827362,-0.24397731,-0.17001253,-1.117286,-0.6221771,P
-0.01523149,-0.34290242,-1.2364663,-1.5505502,0.87215984,0.22428349,1.0641748,0.50939834,-0.19302073,-0.6883131,-0.58618754,-0.23469701,-1.2245872,0.50055003,1.0988231,P
0.25158927,-0.18028544,-0.16546956,-1.459841,0.17047858,0.650517,0.5555943,-0.33553916,0.15601763,-0.08772053,-0.41085193,-0.114246905,0.6601174,-0.18344735,-0.7490119,P
0.58284193,-0.3238406,-0.34478173,-0.81157935,0.29525363,-0.24335262,-0.29240498,4.55888,1.2626342,0.55826116,-0.49317786,0.49413213,0.023178011,0.023844242,1.7735208,N
-0.70969987,-0.9166727,0.3117765,0.3307218,1.159035,-0.69485784,0.4927576,-0.80680585,-0.71627706,-0.10314095,-0.6741332,0.06840181,-0.96980596,-0.35401446,-1.0531312,N
-0.10669775,-0.8107033,-0.46671927,0.42969853,0.24690168,-0.97984266,-0.4420407,-0.4987003,0.4029855,-0.15366355,-0.57759917,-1.5871657,0.60887873,-0.23375595,-0.48398995,P
-0.17992008,-0.5992933,-0.34908602,0.15666525,1.0105175,-0.58928335,1.2927756,-0.19284037,-1.0519929,0.37304324,-0.43927315,0.5867289,0.6898732,0.14638007,0.22024536,N
0.09424857,-0.6890484,-1.1610428,-0.8679274,0.12523809,-0.031118616,0.61691713,0.33346277,0.93100804,0.02968806,-0.23390755,-0.789588,0.7683559,0.25232482,0.086687565,P
0.893028,-0.6502492,-0.9902497,-2.1853225,0.633618,-0.70176256,0.5123025,0.7723373,0.9838048,0.40202683,-0.33455417,-0.81427807,-0.3267681,0.047098532,-1.2932642,P
1.341854,-0.8540759,-0.4539241,-0.023652136,1.118212,0.026654601,0.43822622,-0.7147878,0.0022218525,2.002765,-0.13724491,0.34871858,0.3410758,2.7811332,-1.1044854,N
-1.3597023,-0.35995576,0.90728295,0.8358078,-0.7039233,-0.31452462,-1.7883061,2.8018167,-0.2790524,0.60379285,0.3271898,0.58633524,-1.0943007,-1.628299,1.8278885,N
-0.4397049,-0.21576537,0.05734372,-0.10139984,-2.9138284,0.5702312,-2.2054644,-0.392394,2.7766755,-0.9870486,-0.4765823,-0.3964424,1.3902326,-0.16609585,-0.33242333,P
0.032705106,0.13118568,-0.51257294,-1.0817127,0.6106742,-0.37325442,0.5480556,1.0721827,-0.46191046,-1.304351,-1.1089113,0.5433356,-0.75806314,0.3112101,0.045547575,N
-0.7282075,-1.1806147,-0.69781387,-1.1681514,-0.2745097,-0.6720744,-0.26448262,1.2429131,0.18186246,-0.34485334,-0.6706642,0.81119466,0.7211736,-0.7799984,-0.8880256,P
0.38196173,0.071364276,-0.66693634,-1.3846672,-0.06420952,-0.35404474,0.93871856,-0.047232777,-0.5950763,-0.08225787,-0.00660539,0.37606156,-0.5507689,-0.31288004,0.12945247,N
-1.2208047,4.4109983,-0.41085172,0.37929884,0.6867892,-0.8689188,0.22610642,-0.032294266,-0.5807113,-0.41261545,4.1603904,0.6686677,0.085784346,0.9146931,0.35445118,N
0.41289604,-0.16682418,-0.28711283,-0.06527951,0.17608887,-0.11679363,0.9694015,0.10480958,-0.12165815,-0.6827337,-0.44579133,0.36214498,0.2282858,-0.11780743,-0.48418623,P
0.570476,1.2191949,-1.2289873,-1.3426054,0.94165254,-0.33365813,1.8849102,-1.4768586,-0.7879662,0.35888237,0.9991402,-0.21675155,-0.57274634,0.7021127,-0.81726533,N
-0.67199534,-0.61361414,-0.3708834,0.93354404,0.31718725,0.4519958,-0.50999767,-0.30010384,-0.22790535,-0.3725523,-0.07402101,-0.13028216,0.44108215,-0.1462322,0.06924685,N
0.5005669,-0.46907425,-1.5110838,-0.85134983,0.13989401,-0.07465233,1.4999557,-0.4202981,-0.6488065,-0.003909573,0.026095748,0.31233513,-0.9661829,-0.66679096,0.53983444,P
2.329562,-0.07917744,0.39293233,-0.07644677,0.15489405,0.16111955,0.42887694,-1.5811484,-0.62279624,-0.35504138,0.02729386,0.45094445,-0.7497803,0.48003677,-2.267352,N
0.5430233,-0.7759161,-0.46396884,-1.312447,0.081706464,-0.60109067,2.0227258,-0.5940816,-0.9566206,-0.04445511,-0.5638736,0.20476317,-1.3805925,0.3422993,-0.15825713,P
0.07683317,-0.30359745,0.09190134,-0.41375357,-0.51042277,-0.59888405,-0.37579426,0.6866823,0.028675452,-0.82732487,-0.3660235,-0.18721205,0.12193173,-0.48078,2.0797737,N
-0.7176662,-0.34634945,-0.3755768,-0.7652645,0.1292941,-0.78511584,-1.0356579,0.450585,0.56721246,-1.311769,-0.44092402,0.76996994,-0.7388399,-0.31574595,-0.30428582,P
3.9749753,1.7517538,-1.7653228,-1.887684,-0.962125,3.399196,2.9922497,-0.92223406,-1.0951169,-0.69993174,1.5932106,-1.5520352,0.7210575,3.1079335,-1.242941,P
-0.05139096,-0.22599591,0.45919943,-0.2718746,1.465253,0.11602354,1.2432762,-0.7079608,-1.194798,-0.13226908,-0.80693114,0.31906366,-1.0350071,-1.223283,0.031899154,N
-0.3358734,-0.69869184,0.009983063,1.5512087,0.55878454,-0.25430602,-0.14363761,-0.9405451,-1.2706059,-0.7650677,-0.6529336,0.9346635,0.37072715,-0.9665791,-1.2122816,N
-0.1611346,-0.54227173,-0.024735808,0.8973126,-0.668801,-0.9525697,-1.2639675,-1.0463165,-0.6442802,-0.6493726,-0.35032916,0.21692157,0.17320001,-0.5264699,-0.81738305,P
-0.059531458,-1.2101403,1.3583016,2.475428,0.22876514,-0.58869016,-1.1070206,-1.5124424,-1.5867484,-0.69380075,-1.1843024,0.4306746,-0.746739,0.41118813,2.19319,N
-0.519191,1.0430009,0.24018195,1.0117514,-1.0166199,-0.27658135,-0.8207786,-0.008587465,-0.6799182,0.018384337,1.518031,0.023708105,1.2606175,0.1952238,-0.1219134,N
0.46505976,0.023619503,-0.4044063,-0.94242984,0.6230364,-0.51391685,0.738626,-0.38996142,0.5615694,-0.13841364,-0.4956503,-0.28624833,-0.9584757,-0.53866476,1.0391104,P
-1.5905966,-0.41137514,-0.40652567,0.30745953,-2.1563127,0.26623857,-3.0320592,-0.61466146,2.714434,-0.7089569,-0.28240165,-0.048623815,1.4256066,-0.55641663,0.25638726,P
-1.394321,-0.3589134,0.6848872,1.7428521,-0.20696124,2.0148208,1.4587113,-0.18017727,-1.604048,1.6116921,-0.29278344,-0.19658445,0.37975854,-1.386276,1.5004746,P
1.2947954,-0.94625497,-0.12489856,-0.44687918,-1.594862,-0.05720097,-1.3793157,-0.9995798,0.5254637,5.8704166,-0.22800124,0.15519935,1.442669,-1.1473033,-0.51831114,P
2.0318203,-0.23901612,-1.4196023,-0.3074145,0.15541902,-0.2048162,-1.1249288,-0.6744458,-0.027040035,0.88989884,-0.44657877,0.17890538,-0.7659861,1.4630141,-1.4345807,N
-0.4716714,-0.32999748,-0.0697743,-0.108826086,0.51829016,-0.23060557,0.37498143,0.3081659,-0.5656638,-1.0079296,-0.40750012,-0.08652994,-0.851522,0.3549789,-1.3541839,N
2.1347215,-0.7619183,-1.2584203,-1.6704106,-0.15570843,-0.8856276,-0.73916245,0.99974054,-0.22092701,2.385129,-0.5765791,-1.4503282,0.9571374,0.054682396,1.9885496,N
-0.07098156,-0.26219788,-0.71987844,-0.4815669,0.20523968,-0.4563044,-0.93462765,0.33086696,0.6419326,-0.058550537,0.14143611,-2.153711,2.4979787,0.067989826,1.0189124,P
-0.5512782,-0.92110336,0.6070721,-0.2972781,-0.7694231,-0.22221424,-0.079043224,0.9036181,0.39099288,0.3588683,-0.4910286,0.32538763,1.2250152,-0.6526344,-0.81363523,P
-1.0814245,2.6164935,0.5849813,2.0919259,-0.6907255,0.890641,-0.9300833,-0.69949466,-0.95480275,0.018369332,1.9837905,-0.3925779,0.781162,0.5871145,0.45688665,N
